,ecli,drug,relevant_countries,volume,volume_type,general_volume_type,general_volume,countries_present,verdict_date,general_drug_type,semi_general_drug_type
4081,ECLI:NL:GHSHE:2019:4584,pillen,"['Germany', 'Turkey']",18,kg,kg,18,"{'Belgium': ['Belgie', 'Zaventem', 'België', 'Klokkenlaan', '8510', 'Brussel', 'Heusden-Zolder', 'Hasselt', 'Zolder', 'Beringen', 'Vilvoorde', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas', 'NN-Fatih'], 'Italy': ['Italië'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Niger': ['Niamey', 'Niger'], 'Togo': ['Togo'], 'Romania': ['Roemenië'], 'France': ['Frankrijk'], 'United Kingdom': ['Rabbie'], 'Norway': ['Bergen']}",2019-05-12,unspecified,unspecified
4082,ECLI:NL:GHSHE:2019:4584,xtc-pillen,['Turkey'],N/A,N/A,undefined,0,"{'Belgium': ['Belgie', 'Zaventem', 'België', 'Klokkenlaan', '8510', 'Brussel', 'Heusden-Zolder', 'Hasselt', 'Zolder', 'Beringen', 'Vilvoorde', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas', 'NN-Fatih'], 'Italy': ['Italië'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Niger': ['Niamey', 'Niger'], 'Togo': ['Togo'], 'Romania': ['Roemenië'], 'France': ['Frankrijk'], 'United Kingdom': ['Rabbie'], 'Norway': ['Bergen']}",2019-05-12,harddrugs,amphetamines
4083,ECLI:NL:GHSHE:2019:4584,drugs,"['Germany', 'Turkey']",6,kilogram,kg,6,"{'Belgium': ['Belgie', 'Zaventem', 'België', 'Klokkenlaan', '8510', 'Brussel', 'Heusden-Zolder', 'Hasselt', 'Zolder', 'Beringen', 'Vilvoorde', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas', 'NN-Fatih'], 'Italy': ['Italië'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Niger': ['Niamey', 'Niger'], 'Togo': ['Togo'], 'Romania': ['Roemenië'], 'France': ['Frankrijk'], 'United Kingdom': ['Rabbie'], 'Norway': ['Bergen']}",2019-05-12,unspecified,unspecified
4084,ECLI:NL:GHSHE:2019:4584,tabletten,[],21000,stuks,units,21000,"{'Belgium': ['Belgie', 'Zaventem', 'België', 'Klokkenlaan', '8510', 'Brussel', 'Heusden-Zolder', 'Hasselt', 'Zolder', 'Beringen', 'Vilvoorde', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas', 'NN-Fatih'], 'Italy': ['Italië'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Niger': ['Niamey', 'Niger'], 'Togo': ['Togo'], 'Romania': ['Roemenië'], 'France': ['Frankrijk'], 'United Kingdom': ['Rabbie'], 'Norway': ['Bergen']}",2019-05-12,unspecified,unspecified
4085,ECLI:NL:GHSHE:2019:4584,weed,['Germany'],5,kilo,kg,5,"{'Belgium': ['Belgie', 'Zaventem', 'België', 'Klokkenlaan', '8510', 'Brussel', 'Heusden-Zolder', 'Hasselt', 'Zolder', 'Beringen', 'Vilvoorde', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas', 'NN-Fatih'], 'Italy': ['Italië'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Niger': ['Niamey', 'Niger'], 'Togo': ['Togo'], 'Romania': ['Roemenië'], 'France': ['Frankrijk'], 'United Kingdom': ['Rabbie'], 'Norway': ['Bergen']}",2019-05-12,softdrugs,cannabis
4086,ECLI:NL:GHSHE:2019:4584,wiet,['Germany'],N/A,N/A,undefined,0,"{'Belgium': ['Belgie', 'Zaventem', 'België', 'Klokkenlaan', '8510', 'Brussel', 'Heusden-Zolder', 'Hasselt', 'Zolder', 'Beringen', 'Vilvoorde', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas', 'NN-Fatih'], 'Italy': ['Italië'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Niger': ['Niamey', 'Niger'], 'Togo': ['Togo'], 'Romania': ['Roemenië'], 'France': ['Frankrijk'], 'United Kingdom': ['Rabbie'], 'Norway': ['Bergen']}",2019-05-12,softdrugs,cannabis
4087,ECLI:NL:GHSHE:2019:4584,hash,['Germany'],6,kilogram,kg,6,"{'Belgium': ['Belgie', 'Zaventem', 'België', 'Klokkenlaan', '8510', 'Brussel', 'Heusden-Zolder', 'Hasselt', 'Zolder', 'Beringen', 'Vilvoorde', 'Antwerpen', 'Herstal', 'Land België'], 'Germany': ['Duitsland', 'Kerpen', 'Düsseldorf', 'Keulen', 'Frankfurt', 'Berlijn'], 'Turkey': ['Turkije', 'Istanbul', 'Ankara', 'Sivas', 'NN-Fatih'], 'Italy': ['Italië'], 'Austria': ['Oostenrijk'], 'Slovenia': ['Slovenië'], 'Croatia': ['Kroatië'], 'Serbia': ['Servië'], 'Bulgaria': ['Bulgarije'], 'Lebanon': ['Iaat'], 'Greece': ['Griekenland'], 'United States': ['Hazen', '896'], 'Niger': ['Niamey', 'Niger'], 'Togo': ['Togo'], 'Romania': ['Roemenië'], 'France': ['Frankrijk'], 'United Kingdom': ['Rabbie'], 'Norway': ['Bergen']}",2019-05-12,softdrugs,cannabis
4088,ECLI:NL:RBLIM:2019:1674,mdma,['Germany'],N/A,N/A,undefined,0,"{'Belgium': ['Genk', 'Hasselt', 'België', 'Maasmechelen', 'Dilsen-Stokkem'], 'Germany': ['Duitsland', 'Duisburg', 'Bochum', 'Bunde'], 'Morocco': ['Marokko', 'Maroc'], 'United States': ['Roadcap', 'serg', 'Dordt'], 'Poland': ['Radom'], 'Brazil': ['Brazil'], 'Spain': ['Spanje']}",2019-02-22,harddrugs,amphetamines
4089,ECLI:NL:RBLIM:2019:1674,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['Genk', 'Hasselt', 'België', 'Maasmechelen', 'Dilsen-Stokkem'], 'Germany': ['Duitsland', 'Duisburg', 'Bochum', 'Bunde'], 'Morocco': ['Marokko', 'Maroc'], 'United States': ['Roadcap', 'serg', 'Dordt'], 'Poland': ['Radom'], 'Brazil': ['Brazil'], 'Spain': ['Spanje']}",2019-02-22,unspecified,unspecified
4090,ECLI:NL:RBLIM:2021:5489,amfetamine,"['Netherlands', 'Belgium']",10,kg,kg,10,"{'Germany': ['Duitsland', 'Alsdorf', 'Viersen', 'Unna'], 'Belgium': ['België', 'Borgloon'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken']}",2021-09-07,harddrugs,amphetamines
4091,ECLI:NL:RBLIM:2021:5489,wiet,"['Netherlands', 'Belgium']",10,kg,kg,10,"{'Germany': ['Duitsland', 'Alsdorf', 'Viersen', 'Unna'], 'Belgium': ['België', 'Borgloon'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken']}",2021-09-07,softdrugs,cannabis
4092,ECLI:NL:RBLIM:2021:5489,mdma,[],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Alsdorf', 'Viersen', 'Unna'], 'Belgium': ['België', 'Borgloon'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken']}",2021-09-07,harddrugs,amphetamines
4093,ECLI:NL:RBLIM:2021:5489,drugs,[],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Alsdorf', 'Viersen', 'Unna'], 'Belgium': ['België', 'Borgloon'], 'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken']}",2021-09-07,unspecified,unspecified
4094,ECLI:NL:RBLIM:2021:5492,mdma,[],N/A,N/A,undefined,0,"{'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Belgium': ['Borgloon', 'België']}",2021-09-07,harddrugs,amphetamines
4095,ECLI:NL:RBLIM:2021:5492,amfetamine,[],N/A,N/A,undefined,0,"{'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Belgium': ['Borgloon', 'België']}",2021-09-07,harddrugs,amphetamines
4096,ECLI:NL:RBLIM:2021:5492,drugs,[],N/A,N/A,undefined,0,"{'United States': ['Chicanos'], 'Turkey': ['Turkije'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland', 'Alsdorf', 'Unna'], 'Belgium': ['Borgloon', 'België']}",2021-09-07,unspecified,unspecified
4097,ECLI:NL:PHR:2021:277,apaan,"['China', 'Germany', 'Netherlands']",600,kg,kg,600,"{'Germany': ['Keulen', 'Duitsland', 'Frankfurt', 'Kaldenkirchen'], 'China': ['China'], 'United Kingdom': ['NN4']}",2021-03-23,precursor,precursor
4098,ECLI:NL:RBROT:2017:5125,cocaïne,['Brazil'],400,kilo,kg,400,"{'Lebanon': ['Libanon'], 'Brazil': ['Brazilië'], 'New Zealand': ['Auckland'], 'Costa Rica': ['Costa Rica'], 'Colombia': ['Colombia'], 'Chile': ['Antofagasta'], 'Curaçao': ['Curaçao'], 'United Arab Emirates': ['Dubai'], 'United States': ['Boston']}",2017-04-07,harddrugs,cocaine
4099,ECLI:NL:RBZWB:2016:7361,hennep,"['Netherlands', 'Belgium', 'France']",30,gram,gr,30,"{'Turkey': ['Turkije'], 'Norway': ['Bergen'], 'Belgium': ['België', 'Kortrijk', 'Antwerpen', 'Zandvliet', 'Gent'], 'Israel': ['Nazareth'], 'France': ['Frankrijk']}",2016-11-22,softdrugs,cannabis
4100,ECLI:NL:RBZWB:2016:7361,drugs,[],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Norway': ['Bergen'], 'Belgium': ['België', 'Kortrijk', 'Antwerpen', 'Zandvliet', 'Gent'], 'Israel': ['Nazareth'], 'France': ['Frankrijk']}",2016-11-22,unspecified,unspecified
4101,ECLI:NL:RBZWB:2016:7361,weed,['Belgium'],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Norway': ['Bergen'], 'Belgium': ['België', 'Kortrijk', 'Antwerpen', 'Zandvliet', 'Gent'], 'Israel': ['Nazareth'], 'France': ['Frankrijk']}",2016-11-22,softdrugs,cannabis
4102,ECLI:NL:GHSHE:2014:955,drugs,['Italy'],N/A,N/A,undefined,0,"{'Italy': ['Italië', 'Turijn', 'Milaan'], 'United Kingdom': ['Engeland', 'Luton'], 'Belgium': ['België'], 'Austria': ['Oostenrijk'], 'Pakistan': ['Pakistan']}",2014-03-04,unspecified,unspecified
4103,ECLI:NL:GHSHE:2014:955,hennep,"['Pakistan', 'United Kingdom', 'Italy']",190,kilogram,kg,190,"{'Italy': ['Italië', 'Turijn', 'Milaan'], 'United Kingdom': ['Engeland', 'Luton'], 'Belgium': ['België'], 'Austria': ['Oostenrijk'], 'Pakistan': ['Pakistan']}",2014-03-04,softdrugs,cannabis
4104,ECLI:NL:GHSHE:2014:955,hasjiesj,"['Pakistan', 'Italy', 'United Kingdom']",120,kg,kg,120,"{'Italy': ['Italië', 'Turijn', 'Milaan'], 'United Kingdom': ['Engeland', 'Luton'], 'Belgium': ['België'], 'Austria': ['Oostenrijk'], 'Pakistan': ['Pakistan']}",2014-03-04,softdrugs,cannabis
4105,ECLI:NL:RBROT:2021:6757,mdma,[],N/A,N/A,undefined,0,{'United States': ['Bilt']},2021-12-07,harddrugs,amphetamines
4106,ECLI:NL:GHSHE:2021:819,amfetamine,[],31520,gram,gr,31520,"{'Colombia': ['Colombia'], 'United States': ['Lith']}",2021-09-03,harddrugs,amphetamines
4107,ECLI:NL:GHSHE:2021:819,mdma,[],31520,gram,gr,31520,"{'Colombia': ['Colombia'], 'United States': ['Lith']}",2021-09-03,harddrugs,amphetamines
4108,ECLI:NL:RBDHA:2020:11119,cocaïne,"['Netherlands', 'Panama', 'Australia']",N/A,N/A,undefined,0,"{'Spain': ['Spanje', 'Barcelona'], 'Colombia': ['Colombia'], 'Panama': ['Panama'], 'Australia': ['Australië']}",2020-06-11,harddrugs,cocaine
4109,ECLI:NL:GHSHE:2020:611,cocaïne,['United Kingdom'],N/A,N/A,undefined,0,"{'United Kingdom': ['Engeland', 'Dover'], 'France': ['Calais']}",2020-02-20,harddrugs,cocaine
4110,ECLI:NL:RBAMS:2019:6266,heroïne,['Germany'],N/A,N/A,undefined,0,"{'Germany': ['Duitsland', 'Leipzig'], 'Pakistan': ['Pakistan']}",2019-08-23,harddrugs,heroin
4111,ECLI:NL:RBAMS:2019:5609,heroïne,['Spain'],300,kilo,kg,300,"{'Spain': ['Madrid', 'Spanje'], 'Romania': ['Căldăraru']}",2019-07-30,harddrugs,heroin
4112,ECLI:NL:RBAMS:2019:5609,drugs,[],N/A,N/A,undefined,0,"{'Spain': ['Madrid', 'Spanje'], 'Romania': ['Căldăraru']}",2019-07-30,unspecified,unspecified
4113,ECLI:NL:HR:2019:1036,cocaïne,[],2,kilo,kg,2,"{'Germany': ['Duitsland'], 'Croatia': ['Kroatië']}",2019-06-25,harddrugs,cocaine
4114,ECLI:NL:HR:2019:1036,drugs,"['Netherlands', 'Croatia']",N/A,N/A,undefined,0,"{'Germany': ['Duitsland'], 'Croatia': ['Kroatië']}",2019-06-25,unspecified,unspecified
4115,ECLI:NL:RBAMS:2019:2795,drugs,[],N/A,N/A,undefined,0,"{'Poland': ['Siedlce', 'Polen', 'Siedlcach']}",2019-04-16,unspecified,unspecified
4116,ECLI:NL:RBOVE:2019:826,drugs,[],N/A,N/A,undefined,0,{'France': ['Frankrijk']},2019-12-03,unspecified,unspecified
4117,ECLI:NL:RBGEL:2018:3011,hasj,['Curaçao'],N/A,N/A,undefined,0,"{'Curaçao': ['Curaçao'], 'Dominican Republic': ['Cimen']}",2018-06-07,softdrugs,cannabis
4118,ECLI:NL:RBAMS:2017:8642,cocaïne,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['Henegouwen', 'Charleroi', 'België'], 'Morocco': ['Marokko'], 'Romania': ['Caldararu']}",2017-11-23,harddrugs,cocaine
4119,ECLI:NL:RBAMS:2017:8642,heroïne,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['Henegouwen', 'Charleroi', 'België'], 'Morocco': ['Marokko'], 'Romania': ['Caldararu']}",2017-11-23,harddrugs,heroin
4120,ECLI:NL:RBAMS:2017:8642,drugs,['Belgium'],N/A,N/A,undefined,0,"{'Belgium': ['Henegouwen', 'Charleroi', 'België'], 'Morocco': ['Marokko'], 'Romania': ['Caldararu']}",2017-11-23,unspecified,unspecified
4121,ECLI:NL:RBROT:2017:9029,cocaïne,['United Kingdom'],10,kilo,kg,10,"{'United Kingdom': ['Engeland', 'Rabbie']}",2017-10-19,harddrugs,cocaine
4122,ECLI:NL:RBZWB:2017:3629,cocaïne,"['Netherlands', 'Belgium']",200,kilogram,kg,200,"{'Belgium': ['Antwerpen', 'België']}",2017-06-16,harddrugs,cocaine
4123,ECLI:NL:GHAMS:2017:2200,drugs,['Ecuador'],N/A,N/A,undefined,0,"{'Ecuador': ['Guayaquil', 'Ecuador']}",2017-06-13,unspecified,unspecified
4124,ECLI:NL:RBAMS:2017:1931,heroïne,[],N/A,N/A,undefined,0,{'United Kingdom': ['Groot Brittannië']},2017-03-23,harddrugs,heroin
4125,ECLI:NL:RBOBR:2017:388,drugs,"['Curaçao', 'Netherlands']",N/A,N/A,undefined,0,"{'Curaçao': ['Curacao', 'Curaçao']}",2017-01-26,unspecified,unspecified
4126,ECLI:NL:RBOBR:2017:388,cocaïne,"['Netherlands', 'Curaçao']",5918,gram,gr,5918,"{'Curaçao': ['Curacao', 'Curaçao']}",2017-01-26,harddrugs,cocaine
4127,ECLI:NL:RBDHA:2016:15313,cocaïne,[],N/A,N/A,undefined,0,"{'Norway': ['Bergen'], 'Belgium': ['Antwerpen', 'België'], 'Dominican Republic': ['Dominicaanse Republiek']}",2016-12-14,harddrugs,cocaine
4128,ECLI:NL:GHAMS:2016:4048,cocaine,['Netherlands'],N/A,N/A,undefined,0,"{'Curaçao': ['Curaçao'], 'Suriname': ['Paramaribo'], 'United States': ['San fran', 'San Fransisco']}",2016-05-10,harddrugs,cocaine
4129,ECLI:NL:PHR:2016:384,cocaïne,"['Suriname', 'Curaçao', 'Netherlands']",N/A,N/A,undefined,0,"{'Suriname': ['Suriname'], 'Curaçao': ['Curaçao']}",2016-12-04,harddrugs,cocaine
4130,ECLI:NL:PHR:2015:2711,cocaïne,[],N/A,N/A,undefined,0,"{'Germany': ['Frankfurt', 'Duitsland', 'Bondsrepubliek Duitsland']}",2015-12-22,harddrugs,cocaine
4131,ECLI:NL:GHDHA:2014:3284,cocaïne,"['Netherlands', 'Denmark']",N/A,N/A,undefined,0,"{'Morocco': ['Marokko'], 'Denmark': ['Denemarken']}",2014-03-09,harddrugs,cocaine
4132,ECLI:NL:PHR:2014:659,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['Antwerpen', 'België', 'Leuven']}",2014-05-27,unspecified,unspecified
4133,ECLI:NL:RBAMS:2010:BO7696,cocaïne,"['Netherlands', 'Italy']",2,kilogram,kg,2,"{'Italy': ['Milaan', 'Italië', 'Sesto San Giovanni'], 'Albania': ['Albanië']}",2010-12-11,harddrugs,cocaine
4134,ECLI:NL:RBAMS:2010:BO7696,heroïne,"['Italy', 'Netherlands']",5,kilogram,kg,5,"{'Italy': ['Milaan', 'Italië', 'Sesto San Giovanni'], 'Albania': ['Albanië']}",2010-12-11,harddrugs,heroin
4135,ECLI:NL:RBAMS:2010:BO7696,cocaine,"['Netherlands', 'Italy']",N/A,N/A,undefined,0,"{'Italy': ['Milaan', 'Italië', 'Sesto San Giovanni'], 'Albania': ['Albanië']}",2010-12-11,harddrugs,cocaine
4136,ECLI:NL:RBAMS:2010:BO7696,drugs,"['Netherlands', 'Italy']",N/A,N/A,undefined,0,"{'Italy': ['Milaan', 'Italië', 'Sesto San Giovanni'], 'Albania': ['Albanië']}",2010-12-11,unspecified,unspecified
4137,ECLI:NL:RBALM:2010:BL2943,amfetamine,"['Netherlands', 'United Kingdom']",500,kilogram,kg,500,"{'United Kingdom': ['Groot-Brittannië', 'Engeland']}",2010-01-29,harddrugs,amphetamines
4138,ECLI:NL:RBALM:2010:BL2943,speed,['United Kingdom'],N/A,N/A,undefined,0,"{'United Kingdom': ['Groot-Brittannië', 'Engeland']}",2010-01-29,harddrugs,amphetamines
4139,ECLI:NL:RBAMS:2009:BJ0781,drugs,['Germany'],N/A,N/A,undefined,0,"{'Germany': ['München', 'Bondsrepubliek Duitsland', 'Duitsland'], 'Italy': ['Italië']}",2009-04-24,unspecified,unspecified
4140,ECLI:NL:RBASS:2008:BD8508,amfetamine,[],N/A,N/A,undefined,0,{'United Kingdom': ['CA1']},2008-07-15,harddrugs,amphetamines
4141,ECLI:NL:RBSHE:2007:BC0691,mdma,[],N/A,N/A,undefined,0,"{'Belgium': ['Hechtel-Eksel', 'België', 'Belgie']}",2007-12-20,harddrugs,amphetamines
4142,ECLI:NL:RBSHE:2007:BC0691,amfetamine,[],N/A,N/A,undefined,0,"{'Belgium': ['Hechtel-Eksel', 'België', 'Belgie']}",2007-12-20,harddrugs,amphetamines
4143,ECLI:NL:PHR:2006:AV7213,pillen,['United Kingdom'],2.500,XTC-pillen,pills,2500,"{'United Kingdom': ['Engeland', 'Londen', 'NN2']}",2006-05-16,unspecified,unspecified
4144,ECLI:NL:PHR:2006:AV7213,xtc-pillen,['United Kingdom'],N/A,N/A,undefined,0,"{'United Kingdom': ['Engeland', 'Londen', 'NN2']}",2006-05-16,harddrugs,amphetamines
4145,ECLI:NL:GHARN:2004:AR8616,heroïne,"['Netherlands', 'United Kingdom']",N/A,N/A,undefined,0,{'United Kingdom': ['Groot-Brittannië']},2004-12-27,harddrugs,heroin
4146,ECLI:NL:GHARN:2004:AR8616,hashish,"['Netherlands', 'United Kingdom']",N/A,N/A,undefined,0,{'United Kingdom': ['Groot-Brittannië']},2004-12-27,softdrugs,cannabis
4147,ECLI:NL:PHR:2003:AF0732,pillen,[],N/A,N/A,undefined,0,{'United Kingdom': ['Engeland']},2003-03-18,unspecified,unspecified
4148,ECLI:NL:PHR:2003:AF0732,amfetamine,[],N/A,N/A,undefined,0,{'United Kingdom': ['Engeland']},2003-03-18,harddrugs,amphetamines
4149,ECLI:NL:GHSHE:2002:AE8786,mdma,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Belgie']}",2002-08-22,harddrugs,amphetamines
4150,ECLI:NL:GHSHE:2002:AE8786,mdea,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Belgie']}",2002-08-22,harddrugs,amphetamines
4151,ECLI:NL:GHSHE:2002:AE8786,amfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Belgie']}",2002-08-22,harddrugs,amphetamines
4152,ECLI:NL:PHR:2002:AE1512,cocaïne,"['Curaçao', 'Aruba']",N/A,N/A,undefined,0,"{'Curaçao': ['Curaçao'], 'Aruba': ['Aruba']}",2002-05-28,harddrugs,cocaine
4153,ECLI:NL:GHSGR:2000:AE0320,cocaïne,"['Netherlands', 'Curaçao']",N/A,N/A,undefined,0,"{'Greece': ['Griekenland'], 'Curaçao': ['Curaçao', 'Willemstad'], 'United Kingdom': ['Engeland']}",2000-11-23,harddrugs,cocaine
4154,ECLI:NL:GHSGR:2000:AE0320,hashish,"['Netherlands', 'United States']",N/A,N/A,undefined,0,"{'Greece': ['Griekenland'], 'Curaçao': ['Curaçao', 'Willemstad'], 'United Kingdom': ['Engeland']}",2000-11-23,softdrugs,cannabis
4155,ECLI:NL:RBAMS:2000:AA7403,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België'], 'United Kingdom': ['Engeland']}",2000-09-10,unspecified,unspecified
4156,ECLI:NL:GHAMS:2021:1781,cocaïne,"['Netherlands', 'Sweden']",447,kilo,kg,447,"{'Sweden': ['Zweden', 'Lernacken', 'Malmö', 'Stockholm', 'Skane', 'Blekinge'], 'Colombia': ['Colombia', 'Bogota'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland'], 'United States': ['Santa Maria'], 'France': ['Parijs']}",2021-11-06,harddrugs,cocaine
4157,ECLI:NL:GHAMS:2021:1781,amfetamine,"['Netherlands', 'Sweden']",447,kilo,kg,447,"{'Sweden': ['Zweden', 'Lernacken', 'Malmö', 'Stockholm', 'Skane', 'Blekinge'], 'Colombia': ['Colombia', 'Bogota'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland'], 'United States': ['Santa Maria'], 'France': ['Parijs']}",2021-11-06,harddrugs,amphetamines
4158,ECLI:NL:GHAMS:2021:1781,drugs,[],N/A,N/A,undefined,0,"{'Sweden': ['Zweden', 'Lernacken', 'Malmö', 'Stockholm', 'Skane', 'Blekinge'], 'Colombia': ['Colombia', 'Bogota'], 'Denmark': ['Denemarken'], 'Germany': ['Duitsland'], 'United States': ['Santa Maria'], 'France': ['Parijs']}",2021-11-06,unspecified,unspecified
4159,ECLI:NL:GHAMS:2019:1751,hennep,['Netherlands'],200,kilogram,kg,200,"{'South Africa': ['Zuid Afrika', 'Zuid-Afrika'], 'United Kingdom': ['Engeland', 'Londen']}",2019-05-21,softdrugs,cannabis
4160,ECLI:NL:GHAMS:2019:1751,drugs,['United Kingdom'],N/A,N/A,undefined,0,"{'South Africa': ['Zuid Afrika', 'Zuid-Afrika'], 'United Kingdom': ['Engeland', 'Londen']}",2019-05-21,unspecified,unspecified
4161,ECLI:NL:GHAMS:2019:1751,mdma,['United Kingdom'],N/A,N/A,undefined,0,"{'South Africa': ['Zuid Afrika', 'Zuid-Afrika'], 'United Kingdom': ['Engeland', 'Londen']}",2019-05-21,harddrugs,amphetamines
4162,ECLI:NL:GHAMS:2019:1751,lsd,['South Africa'],N/A,N/A,undefined,0,"{'South Africa': ['Zuid Afrika', 'Zuid-Afrika'], 'United Kingdom': ['Engeland', 'Londen']}",2019-05-21,harddrugs,psychedelics
4163,ECLI:NL:RBZWB:2019:2103,wiet,[],N/A,N/A,undefined,0,{'Norway': ['Bergen']},2019-09-05,softdrugs,cannabis
4164,ECLI:NL:RBZWB:2019:2103,hennep,['Norway'],N/A,N/A,undefined,0,{'Norway': ['Bergen']},2019-09-05,softdrugs,cannabis
4165,ECLI:NL:PHR:2017:1405,drugs,[],N/A,N/A,undefined,0,"{'United States': ['buit'], 'Germany': ['Keulen']}",2017-10-17,unspecified,unspecified
4166,ECLI:NL:PHR:2008:BC6913,xtc,[],113,kg,kg,113,"{'United Kingdom': ['Engeland', 'Hawkinge', 'Verenigd Koninkrijk']}",2008-06-17,harddrugs,amphetamines
4167,ECLI:NL:PHR:2008:BC6913,mdma,[],113,kilo,kg,113,"{'United Kingdom': ['Engeland', 'Hawkinge', 'Verenigd Koninkrijk']}",2008-06-17,harddrugs,amphetamines
4168,ECLI:NL:GHARN:2008:BC8094,heroïne,"['Netherlands', 'Turkey', 'Italy']",566,kilo,kg,566,"{'Turkey': ['Turkije', 'Izmir', 'Istanbul'], 'Italy': ['Italië'], 'Belgium': ['Antwerpen']}",2008-03-17,harddrugs,heroin
4169,ECLI:NL:GHARN:2008:BC8094,diacetylmorfine,"['Netherlands', 'Turkey']",70,kilogram,kg,70,"{'Turkey': ['Turkije', 'Izmir', 'Istanbul'], 'Italy': ['Italië'], 'Belgium': ['Antwerpen']}",2008-03-17,harddrugs,heroin
